50000	0.015600
100000	0.031200
150000	0.031200
200000	0.031200
250000	0.046800
300000	0.062400
350000	0.062400
400000	0.062400
450000	0.046801
500000	0.062400
550000	0.080000
600000	0.062400
650000	0.093600
700000	0.093601
750000	0.093600
800000	0.109200
850000	0.109200
900000	0.109200
950000	0.093600
1000000	0.109201
